fact_id,date_id,location_id,tool_id,genero,grupo_etario,cantidad
577,5,1077,3,FEMENINO,ADULTOS,1
578,6,6,1,FEMENINO,ADULTOS,1
579,6,14,3,FEMENINO,ADULTOS,1
580,6,45,1,MASCULINO,ADULTOS,1
581,6,47,3,FEMENINO,ADOLESCENTES,1
582,6,48,7,FEMENINO,ADULTOS,1
583,6,58,3,FEMENINO,ADULTOS,1
584,6,58,3,MASCULINO,ADULTOS,1
585,6,60,7,MASCULINO,ADOLESCENTES,1
586,6,71,3,FEMENINO,ADULTOS,3
587,6,71,7,FEMENINO,ADULTOS,14
588,6,71,7,MASCULINO,ADULTOS,1
589,6,83,7,FEMENINO,ADULTOS,1
590,6,105,3,FEMENINO,ADULTOS,1
591,6,128,3,FEMENINO,ADULTOS,1
592,6,133,3,FEMENINO,ADULTOS,1
593,6,136,3,FEMENINO,ADULTOS,1
594,6,154,3,FEMENINO,ADULTOS,1
595,6,166,4,FEMENINO,ADULTOS,2
596,6,166,7,FEMENINO,ADULTOS,3
597,6,166,7,MASCULINO,ADULTOS,2
598,6,170,7,FEMENINO,ADULTOS,3
599,6,174,3,MASCULINO,ADULTOS,1
600,6,218,3,FEMENINO,ADULTOS,1
601,6,233,3,FEMENINO,ADULTOS,1
602,6,233,3,MASCULINO,ADULTOS,1
603,6,257,3,FEMENINO,ADULTOS,1
604,6,265,3,FEMENINO,ADULTOS,1
605,6,297,3,FEMENINO,ADULTOS,1
606,6,297,3,MASCULINO,ADULTOS,1
607,6,315,3,FEMENINO,ADULTOS,16
608,6,315,3,MASCULINO,ADULTOS,2
609,6,318,3,FEMENINO,ADULTOS,1
610,6,322,3,FEMENINO,ADULTOS,1
611,6,330,7,FEMENINO,ADULTOS,1
612,6,330,7,MASCULINO,ADULTOS,1
613,6,334,3,MASCULINO,ADULTOS,1
614,6,386,3,FEMENINO,ADULTOS,1
615,6,413,3,MASCULINO,ADULTOS,1
616,6,413,7,FEMENINO,ADULTOS,1
617,6,413,7,MASCULINO,ADULTOS,1
618,6,421,1,FEMENINO,ADULTOS,1
619,6,428,7,FEMENINO,ADULTOS,1
620,6,452,7,FEMENINO,ADULTOS,1
621,6,488,3,FEMENINO,ADOLESCENTES,1
622,6,488,3,FEMENINO,ADULTOS,11
623,6,488,3,FEMENINO,MENORES,1
624,6,488,3,MASCULINO,ADULTOS,3
625,6,488,3,MASCULINO,MENORES,1
626,6,488,4,FEMENINO,ADULTOS,2
627,6,488,4,MASCULINO,ADULTOS,1
628,6,488,7,FEMENINO,ADOLESCENTES,1
629,6,488,7,FEMENINO,ADULTOS,26
630,6,488,7,FEMENINO,MENORES,1
631,6,488,7,MASCULINO,ADOLESCENTES,1
632,6,488,7,MASCULINO,ADULTOS,8
633,6,495,7,FEMENINO,ADULTOS,1
634,6,503,7,MASCULINO,ADULTOS,1
635,6,511,7,FEMENINO,ADULTOS,3
636,6,511,7,MASCULINO,ADULTOS,1
637,6,566,7,FEMENINO,ADULTOS,1
638,6,595,3,FEMENINO,ADOLESCENTES,1
639,6,595,3,FEMENINO,ADULTOS,3
640,6,595,7,FEMENINO,MENORES,1
641,6,610,3,FEMENINO,ADULTOS,2
642,6,618,3,FEMENINO,ADULTOS,1
643,6,624,7,FEMENINO,ADULTOS,1
644,6,648,3,FEMENINO,ADULTOS,1
645,6,656,3,MASCULINO,ADULTOS,1
646,6,664,7,FEMENINO,ADULTOS,1
647,6,668,3,FEMENINO,ADULTOS,1
648,6,668,5,FEMENINO,ADULTOS,1
649,6,671,3,FEMENINO,ADULTOS,3
650,6,694,5,FEMENINO,ADULTOS,1
651,6,709,2,FEMENINO,ADULTOS,1
652,6,709,3,FEMENINO,ADOLESCENTES,1
653,6,719,3,FEMENINO,ADULTOS,1
654,6,741,3,FEMENINO,ADULTOS,3
655,6,770,7,FEMENINO,ADULTOS,1
656,6,785,3,FEMENINO,ADULTOS,4
657,6,785,3,MASCULINO,ADULTOS,1
658,6,785,7,FEMENINO,ADULTOS,1
659,6,786,3,FEMENINO,ADULTOS,1
660,6,816,3,FEMENINO,ADULTOS,1
661,6,816,3,MASCULINO,MENORES,1
662,6,816,4,FEMENINO,ADOLESCENTES,1
663,6,816,7,FEMENINO,ADULTOS,2
664,6,873,3,FEMENINO,ADULTOS,1
665,6,876,3,FEMENINO,ADULTOS,1
666,6,879,3,FEMENINO,ADULTOS,3
667,6,879,7,FEMENINO,ADULTOS,1
668,6,885,3,FEMENINO,ADULTOS,1
669,6,891,7,FEMENINO,ADULTOS,2
670,6,891,7,MASCULINO,ADULTOS,1
671,6,894,3,FEMENINO,ADULTOS,2
672,6,894,7,FEMENINO,ADULTOS,1
673,6,911,3,FEMENINO,ADULTOS,1
674,6,917,3,FEMENINO,ADULTOS,2
675,6,917,3,MASCULINO,ADULTOS,1
676,6,917,3,MASCULINO,MENORES,1
677,6,921,5,FEMENINO,ADULTOS,1
678,6,947,1,FEMENINO,ADULTOS,1
679,6,955,3,FEMENINO,ADULTOS,1
680,6,971,3,FEMENINO,ADULTOS,1
681,6,1020,7,FEMENINO,ADULTOS,1
682,6,1051,3,FEMENINO,ADULTOS,1
683,6,1054,1,FEMENINO,ADULTOS,1
684,6,1054,3,FEMENINO,ADULTOS,2
685,6,1054,7,FEMENINO,ADULTOS,7
686,6,1054,7,MASCULINO,ADULTOS,3
687,6,1057,7,FEMENINO,MENORES,1
688,6,1057,7,MASCULINO,MENORES,1
689,6,1067,7,FEMENINO,ADULTOS,2
690,6,1068,3,FEMENINO,ADULTOS,1
691,6,1086,3,FEMENINO,ADULTOS,1
692,6,1087,3,FEMENINO,ADULTOS,1
693,7,8,3,FEMENINO,ADULTOS,2
694,7,17,7,FEMENINO,ADULTOS,1
695,7,18,7,FEMENINO,ADULTOS,2
696,7,21,3,FEMENINO,ADULTOS,1
697,7,35,3,FEMENINO,ADOLESCENTES,1
698,7,48,3,FEMENINO,ADULTOS,1
699,7,48,7,FEMENINO,ADULTOS,2
700,7,71,3,FEMENINO,ADULTOS,4
701,7,71,7,FEMENINO,ADULTOS,17
702,7,71,7,MASCULINO,ADULTOS,2
703,7,82,7,FEMENINO,ADULTOS,1
704,7,87,3,FEMENINO,ADULTOS,1
705,7,91,1,FEMENINO,ADULTOS,1
706,7,133,3,FEMENINO,ADULTOS,1
707,7,136,1,FEMENINO,ADULTOS,3
708,7,136,3,FEMENINO,ADULTOS,5
709,7,151,7,FEMENINO,ADULTOS,1
710,7,154,3,FEMENINO,ADULTOS,4
711,7,154,3,MASCULINO,ADULTOS,1
712,7,164,7,FEMENINO,ADULTOS,1
713,7,165,1,FEMENINO,ADULTOS,1
714,7,166,3,FEMENINO,ADULTOS,1
715,7,166,7,FEMENINO,ADULTOS,6
716,7,166,7,MASCULINO,ADULTOS,1
717,7,174,3,FEMENINO,ADULTOS,1
718,7,174,3,FEMENINO,MENORES,1
719,7,174,7,FEMENINO,ADULTOS,1
720,7,206,7,FEMENINO,ADULTOS,1
721,7,233,3,FEMENINO,ADULTOS,1
722,7,260,5,FEMENINO,ADULTOS,1
723,7,297,3,FEMENINO,ADULTOS,2
724,7,315,3,FEMENINO,ADULTOS,10
725,7,315,7,FEMENINO,ADULTOS,1
726,7,334,3,FEMENINO,ADULTOS,3
727,7,377,3,FEMENINO,ADULTOS,1
728,7,394,7,FEMENINO,MENORES,1
729,7,413,1,FEMENINO,ADULTOS,1
730,7,413,1,MASCULINO,ADULTOS,1
731,7,413,3,FEMENINO,ADULTOS,1
732,7,413,3,MASCULINO,ADULTOS,1
733,7,413,7,FEMENINO,ADULTOS,5
734,7,413,7,MASCULINO,ADULTOS,1
735,7,418,3,FEMENINO,ADULTOS,1
736,7,428,7,FEMENINO,ADULTOS,1
737,7,429,3,FEMENINO,ADULTOS,1
738,7,452,7,FEMENINO,ADULTOS,1
739,7,472,3,FEMENINO,ADULTOS,1
740,7,488,1,MASCULINO,ADULTOS,1
741,7,488,3,FEMENINO,ADULTOS,13
742,7,488,3,MASCULINO,ADULTOS,1
743,7,488,4,FEMENINO,ADULTOS,5
744,7,488,4,MASCULINO,ADULTOS,1
745,7,488,7,FEMENINO,ADOLESCENTES,1
746,7,488,7,FEMENINO,ADULTOS,37
747,7,488,7,FEMENINO,MENORES,2
748,7,488,7,MASCULINO,ADULTOS,8
749,7,488,7,MASCULINO,MENORES,2
750,7,507,7,FEMENINO,ADOLESCENTES,1
751,7,507,7,FEMENINO,ADULTOS,1
752,7,511,4,FEMENINO,ADULTOS,1
753,7,549,7,FEMENINO,ADOLESCENTES,1
754,7,549,7,FEMENINO,ADULTOS,1
755,7,588,1,FEMENINO,ADULTOS,1
756,7,588,7,FEMENINO,ADULTOS,1
757,7,595,3,FEMENINO,ADULTOS,1
758,7,595,3,MASCULINO,ADULTOS,1
759,7,595,7,FEMENINO,ADULTOS,2
760,7,600,7,FEMENINO,ADULTOS,1
761,7,610,1,MASCULINO,ADULTOS,1
762,7,610,3,FEMENINO,ADULTOS,2
763,7,617,3,FEMENINO,ADULTOS,1
764,7,624,1,FEMENINO,ADULTOS,1
765,7,636,3,FEMENINO,ADULTOS,1
766,7,638,3,FEMENINO,ADULTOS,3
767,7,642,3,FEMENINO,ADULTOS,1
768,7,649,3,FEMENINO,ADULTOS,1
769,7,694,3,FEMENINO,ADULTOS,1
770,7,694,7,FEMENINO,ADULTOS,1
771,7,694,5,FEMENINO,ADULTOS,1
772,7,699,3,FEMENINO,ADULTOS,1
773,7,700,3,MASCULINO,MENORES,1
774,7,709,3,FEMENINO,ADULTOS,3
775,7,709,3,MASCULINO,ADULTOS,2
776,7,709,3,MASCULINO,MENORES,1
777,7,709,7,FEMENINO,ADULTOS,1
778,7,724,3,FEMENINO,ADULTOS,1
779,7,724,7,FEMENINO,ADULTOS,2
780,7,741,3,FEMENINO,ADULTOS,11
781,7,741,3,MASCULINO,ADULTOS,1
782,7,775,3,FEMENINO,ADULTOS,1
783,7,785,1,FEMENINO,ADULTOS,1
784,7,785,1,MASCULINO,ADULTOS,1
785,7,785,1,MASCULINO,MENORES,1
786,7,785,3,FEMENINO,ADULTOS,2
787,7,785,3,MASCULINO,ADULTOS,1
788,7,806,3,FEMENINO,ADULTOS,1
789,7,829,3,FEMENINO,ADULTOS,1
790,7,858,1,FEMENINO,ADULTOS,1
791,7,865,3,FEMENINO,ADULTOS,1
792,7,866,7,FEMENINO,ADULTOS,1
793,7,879,3,FEMENINO,ADULTOS,4
794,7,885,3,FEMENINO,ADULTOS,1
795,7,885,7,FEMENINO,ADULTOS,1
796,7,891,1,FEMENINO,ADULTOS,1
797,7,891,3,FEMENINO,ADULTOS,1
798,7,891,7,FEMENINO,ADULTOS,3
799,7,894,3,FEMENINO,ADULTOS,2
800,7,894,7,FEMENINO,ADULTOS,1
801,7,901,3,FEMENINO,ADULTOS,1
802,7,917,1,MASCULINO,ADULTOS,1
803,7,917,3,FEMENINO,ADULTOS,5
804,7,917,3,MASCULINO,ADULTOS,1
805,7,917,3,MASCULINO,MENORES,1
806,7,917,7,FEMENINO,ADULTOS,1
807,7,947,3,MASCULINO,ADOLESCENTES,1
808,7,955,1,MASCULINO,ADULTOS,1
809,7,963,3,FEMENINO,ADULTOS,1
810,7,990,3,FEMENINO,ADULTOS,2
811,7,996,1,FEMENINO,ADULTOS,1
812,7,996,3,FEMENINO,ADULTOS,2
813,7,996,7,FEMENINO,ADULTOS,1
814,7,1019,1,FEMENINO,ADULTOS,1
815,7,1020,3,FEMENINO,ADOLESCENTES,1
816,7,1020,3,FEMENINO,ADULTOS,1
817,7,1025,7,FEMENINO,ADULTOS,1
818,7,1046,7,FEMENINO,ADULTOS,1
819,7,1051,3,FEMENINO,ADULTOS,1
820,7,1054,1,FEMENINO,ADULTOS,1
821,7,1054,3,FEMENINO,ADULTOS,7
822,7,1054,3,MASCULINO,ADULTOS,2
823,7,1054,7,FEMENINO,ADOLESCENTES,2
824,7,1054,7,FEMENINO,ADULTOS,1
825,7,1054,7,MASCULINO,ADULTOS,3
826,7,1060,7,FEMENINO,ADULTOS,1
827,7,1065,3,MASCULINO,ADULTOS,1
828,7,1066,1,FEMENINO,ADULTOS,1
829,7,1066,3,FEMENINO,ADULTOS,1
830,7,1067,3,MASCULINO,ADULTOS,1
831,7,1072,3,FEMENINO,ADULTOS,1
832,8,17,3,FEMENINO,ADULTOS,1
833,8,18,3,MASCULINO,ADULTOS,1
834,8,18,7,FEMENINO,ADULTOS,2
835,8,25,5,FEMENINO,ADULTOS,1
836,8,33,7,FEMENINO,ADULTOS,1
837,8,39,7,FEMENINO,ADULTOS,1
838,8,44,2,FEMENINO,ADULTOS,1
839,8,48,7,FEMENINO,ADULTOS,2
840,8,65,3,MASCULINO,ADULTOS,1
841,8,71,3,FEMENINO,ADULTOS,4
842,8,71,7,FEMENINO,ADULTOS,8
843,8,81,3,FEMENINO,ADULTOS,1
844,8,87,7,FEMENINO,ADULTOS,1
845,8,114,1,FEMENINO,ADULTOS,1
846,8,129,3,FEMENINO,ADULTOS,1
847,8,134,3,FEMENINO,ADULTOS,1
848,8,136,3,FEMENINO,ADULTOS,1
849,8,136,3,MASCULINO,ADULTOS,3
850,8,154,3,FEMENINO,ADOLESCENTES,1
851,8,154,3,FEMENINO,ADULTOS,2
852,8,166,3,FEMENINO,ADULTOS,1
853,8,166,3,MASCULINO,ADULTOS,1
854,8,166,7,FEMENINO,ADULTOS,3
855,8,170,7,FEMENINO,ADULTOS,1
856,8,195,3,FEMENINO,ADULTOS,1
857,8,233,3,MASCULINO,ADULTOS,1
858,8,260,3,FEMENINO,ADULTOS,1
859,8,288,3,FEMENINO,ADULTOS,1
860,8,303,3,FEMENINO,ADULTOS,1
861,8,315,3,FEMENINO,ADULTOS,10
862,8,315,3,MASCULINO,ADULTOS,1
863,8,334,3,FEMENINO,ADULTOS,2
864,8,334,3,MASCULINO,MENORES,1
865,8,347,7,FEMENINO,ADULTOS,1
866,8,412,1,MASCULINO,ADULTOS,1
867,8,413,1,FEMENINO,ADULTOS,1
868,8,413,7,MASCULINO,ADULTOS,1
869,8,428,7,FEMENINO,ADULTOS,1
870,8,488,1,FEMENINO,ADOLESCENTES,1
871,8,488,3,FEMENINO,ADULTOS,4
872,8,488,3,MASCULINO,ADULTOS,1
873,8,488,4,FEMENINO,ADULTOS,1
874,8,488,7,FEMENINO,ADULTOS,23
875,8,488,7,FEMENINO,MENORES,1
876,8,488,7,MASCULINO,ADULTOS,6
877,8,488,7,MASCULINO,MENORES,2
878,8,510,7,FEMENINO,ADULTOS,1
879,8,576,3,FEMENINO,ADULTOS,1
880,8,595,7,FEMENINO,ADULTOS,1
881,8,606,3,MASCULINO,ADOLESCENTES,1
882,8,610,3,FEMENINO,ADULTOS,1
883,8,638,3,FEMENINO,ADULTOS,1
884,8,640,7,FEMENINO,ADULTOS,1
885,8,671,3,FEMENINO,ADULTOS,1
886,8,678,7,FEMENINO,ADULTOS,1
887,8,691,1,FEMENINO,ADULTOS,1
888,8,714,5,FEMENINO,ADULTOS,1
889,8,727,3,FEMENINO,ADULTOS,1
890,8,727,7,FEMENINO,ADULTOS,2
891,8,741,3,FEMENINO,ADULTOS,1
892,8,775,3,FEMENINO,ADULTOS,1
893,8,785,3,FEMENINO,ADULTOS,3
894,8,785,7,FEMENINO,ADULTOS,2
895,8,785,7,MASCULINO,ADULTOS,1
896,8,793,3,FEMENINO,ADULTOS,1
897,8,816,3,FEMENINO,MENORES,1
898,8,816,3,MASCULINO,ADULTOS,1
899,8,816,7,FEMENINO,ADULTOS,1
900,8,846,3,FEMENINO,ADULTOS,1
901,8,860,7,FEMENINO,ADULTOS,1
902,8,865,3,FEMENINO,ADULTOS,1
903,8,879,3,FEMENINO,ADULTOS,2
904,8,891,7,FEMENINO,ADULTOS,1
905,8,894,3,FEMENINO,ADULTOS,9
906,8,894,3,MASCULINO,ADULTOS,1
907,8,894,7,FEMENINO,ADULTOS,2
908,8,896,3,FEMENINO,ADULTOS,1
909,8,921,3,FEMENINO,ADULTOS,3
910,8,921,7,FEMENINO,ADULTOS,2
911,8,996,3,FEMENINO,ADULTOS,2
912,8,1006,1,FEMENINO,ADULTOS,1
913,8,1006,7,FEMENINO,ADULTOS,1
914,8,1016,3,FEMENINO,ADULTOS,1
915,8,1020,7,FEMENINO,ADULTOS,1
916,8,1033,7,FEMENINO,ADULTOS,1
917,8,1051,3,FEMENINO,ADULTOS,2
918,8,1053,7,FEMENINO,ADULTOS,2
919,8,1054,3,FEMENINO,ADULTOS,4
920,8,1054,3,MASCULINO,ADULTOS,1
921,8,1054,3,MASCULINO,MENORES,1
922,8,1054,7,FEMENINO,ADOLESCENTES,1
923,8,1054,7,FEMENINO,ADULTOS,5
924,8,1054,7,MASCULINO,ADULTOS,3
925,8,1057,7,FEMENINO,ADULTOS,1
926,8,1070,3,MASCULINO,MENORES,1
927,8,1078,3,FEMENINO,ADULTOS,1
928,8,1078,7,FEMENINO,ADOLESCENTES,1
929,8,1078,7,FEMENINO,ADULTOS,1
930,8,1089,3,FEMENINO,ADULTOS,1
931,9,17,3,MASCULINO,ADULTOS,1
932,9,18,1,MASCULINO,ADULTOS,1
933,9,21,3,FEMENINO,ADULTOS,1
934,9,36,7,MASCULINO,ADULTOS,1
935,9,39,1,FEMENINO,ADULTOS,1
936,9,39,1,MASCULINO,ADULTOS,1
937,9,39,7,MASCULINO,ADULTOS,1
938,9,42,7,MASCULINO,ADULTOS,1
939,9,48,7,FEMENINO,ADULTOS,1
940,9,60,3,FEMENINO,ADULTOS,1
941,9,60,3,MASCULINO,ADULTOS,1
942,9,60,7,FEMENINO,ADULTOS,1
943,9,71,1,FEMENINO,ADULTOS,1
944,9,71,3,FEMENINO,ADULTOS,2
945,9,71,7,FEMENINO,ADOLESCENTES,3
946,9,71,7,FEMENINO,ADULTOS,13
947,9,71,7,FEMENINO,MENORES,1
948,9,71,7,MASCULINO,ADULTOS,1
949,9,74,7,FEMENINO,MENORES,1
950,9,104,3,FEMENINO,ADULTOS,1
951,9,104,7,FEMENINO,ADULTOS,1
952,9,114,4,FEMENINO,ADULTOS,1
953,9,124,3,FEMENINO,ADULTOS,1
954,9,133,7,FEMENINO,ADULTOS,1
955,9,134,7,FEMENINO,ADULTOS,1
956,9,136,3,FEMENINO,ADULTOS,2
957,9,151,7,FEMENINO,ADULTOS,1
958,9,154,3,FEMENINO,ADULTOS,3
959,9,166,7,FEMENINO,ADULTOS,4
960,9,174,3,FEMENINO,ADULTOS,1
961,9,174,3,MASCULINO,ADULTOS,1
962,9,193,7,FEMENINO,ADULTOS,1
963,9,218,3,FEMENINO,ADOLESCENTES,1
964,9,218,3,FEMENINO,ADULTOS,1
965,9,229,7,FEMENINO,ADULTOS,1
966,9,297,3,FEMENINO,ADULTOS,1
967,9,312,3,MASCULINO,ADULTOS,1
968,9,315,3,FEMENINO,ADULTOS,5
969,9,315,3,MASCULINO,ADULTOS,1
970,9,334,3,FEMENINO,ADULTOS,3
971,9,345,3,FEMENINO,ADULTOS,1
972,9,369,3,FEMENINO,ADULTOS,1
973,9,370,3,FEMENINO,ADULTOS,1
974,9,393,7,FEMENINO,ADULTOS,1
975,9,396,3,FEMENINO,ADOLESCENTES,1
976,9,396,3,FEMENINO,ADULTOS,1
977,9,406,3,FEMENINO,ADOLESCENTES,1
978,9,410,3,FEMENINO,ADULTOS,1
979,9,413,1,FEMENINO,ADULTOS,1
980,9,413,7,FEMENINO,ADULTOS,1
981,9,414,3,FEMENINO,ADULTOS,1
982,9,418,3,FEMENINO,ADULTOS,1
983,9,488,1,FEMENINO,ADULTOS,1
984,9,488,1,MASCULINO,ADULTOS,2
985,9,488,3,FEMENINO,ADULTOS,3
986,9,488,3,MASCULINO,ADULTOS,2
987,9,488,4,FEMENINO,ADULTOS,3
988,9,488,7,FEMENINO,ADULTOS,17
989,9,488,7,MASCULINO,ADULTOS,2
990,9,488,5,FEMENINO,ADULTOS,1
991,9,507,7,FEMENINO,ADULTOS,1
992,9,511,7,FEMENINO,ADULTOS,1
993,9,512,7,FEMENINO,ADULTOS,1
994,9,536,7,FEMENINO,ADULTOS,1
995,9,566,3,FEMENINO,ADULTOS,1
996,9,566,7,FEMENINO,ADULTOS,1
997,9,590,3,FEMENINO,ADULTOS,1
998,9,610,3,FEMENINO,ADULTOS,3
999,9,612,7,FEMENINO,ADULTOS,1
1000,9,648,3,FEMENINO,ADULTOS,1
1001,9,664,3,FEMENINO,ADULTOS,1
1002,9,664,7,FEMENINO,ADULTOS,1
1003,9,672,3,FEMENINO,ADULTOS,1
1004,9,689,3,FEMENINO,ADULTOS,1
1005,9,694,3,FEMENINO,ADULTOS,1
1006,9,694,3,MASCULINO,ADULTOS,1
1007,9,709,3,FEMENINO,ADULTOS,2
1008,9,741,1,MASCULINO,ADULTOS,1
1009,9,741,3,FEMENINO,ADOLESCENTES,1
1010,9,741,3,FEMENINO,ADULTOS,5
1011,9,741,7,FEMENINO,ADULTOS,1
1012,9,741,5,FEMENINO,ADULTOS,1
1013,9,785,7,FEMENINO,MENORES,1
1014,9,816,1,MASCULINO,ADULTOS,1
1015,9,819,3,FEMENINO,ADULTOS,1
1016,9,879,3,FEMENINO,ADULTOS,1
1017,9,879,7,MASCULINO,ADULTOS,1
1018,9,891,7,FEMENINO,ADULTOS,6
1019,9,894,3,FEMENINO,ADULTOS,3
1020,9,894,5,FEMENINO,ADULTOS,1
1021,9,905,3,FEMENINO,ADULTOS,1
1022,9,917,1,MASCULINO,ADOLESCENTES,1
1023,9,921,7,FEMENINO,ADULTOS,1
1024,9,959,2,FEMENINO,ADULTOS,1
1025,9,977,3,FEMENINO,ADULTOS,1
1026,9,996,7,FEMENINO,ADULTOS,1
1027,9,1005,3,MASCULINO,ADULTOS,1
1028,9,1005,7,FEMENINO,ADULTOS,1
1029,9,1008,3,MASCULINO,ADOLESCENTES,1
1030,9,1017,3,MASCULINO,ADULTOS,1
1031,9,1020,1,MASCULINO,ADULTOS,1
1032,9,1020,3,FEMENINO,ADULTOS,1
1033,9,1020,7,FEMENINO,ADULTOS,1
1034,9,1028,7,FEMENINO,ADULTOS,1
1035,9,1051,3,FEMENINO,ADULTOS,2
1036,9,1054,3,FEMENINO,ADULTOS,4
1037,9,1054,3,MASCULINO,ADULTOS,1
1038,9,1054,7,FEMENINO,ADULTOS,4
1039,9,1066,3,FEMENINO,ADULTOS,1
1040,9,1072,3,FEMENINO,ADULTOS,1
1041,9,1074,3,FEMENINO,ADULTOS,1
1042,9,1093,3,FEMENINO,ADULTOS,1
1043,10,8,3,FEMENINO,ADULTOS,1
1044,10,10,7,FEMENINO,ADULTOS,1
1045,10,18,7,FEMENINO,ADULTOS,3
1046,10,31,3,FEMENINO,ADULTOS,2
1047,10,48,3,FEMENINO,ADULTOS,1
1048,10,48,3,MASCULINO,ADULTOS,2
1049,10,60,7,MASCULINO,ADOLESCENTES,1
1050,10,67,7,FEMENINO,ADULTOS,1
1051,10,71,1,MASCULINO,ADULTOS,1
1052,10,71,3,FEMENINO,ADULTOS,4
1053,10,71,7,FEMENINO,ADOLESCENTES,2
1054,10,71,7,FEMENINO,ADULTOS,20
1055,10,71,7,MASCULINO,ADULTOS,5
1056,10,87,3,MASCULINO,ADULTOS,1
1057,10,114,7,FEMENINO,ADULTOS,1
1058,10,136,3,FEMENINO,ADULTOS,3
1059,10,142,3,FEMENINO,ADULTOS,3
1060,10,151,3,FEMENINO,ADULTOS,1
1061,10,166,7,FEMENINO,ADULTOS,5
1062,10,170,7,FEMENINO,ADULTOS,1
1063,10,186,7,FEMENINO,ADULTOS,1
1064,10,196,7,FEMENINO,ADULTOS,1
1065,10,204,3,FEMENINO,ADULTOS,1
1066,10,233,3,FEMENINO,ADULTOS,1
1067,10,248,7,FEMENINO,ADULTOS,1
1068,10,271,3,MASCULINO,ADULTOS,1
1069,10,273,3,FEMENINO,ADULTOS,1
1070,10,273,3,MASCULINO,ADULTOS,1
1071,10,276,3,MASCULINO,ADULTOS,1
1072,10,280,3,FEMENINO,ADULTOS,1
1073,10,315,3,FEMENINO,ADULTOS,5
1074,10,394,7,FEMENINO,ADULTOS,1
1075,10,396,3,FEMENINO,ADULTOS,1
1076,10,412,3,FEMENINO,ADULTOS,1
1077,10,413,7,FEMENINO,ADOLESCENTES,1
1078,10,413,7,FEMENINO,ADULTOS,5
1079,10,413,5,FEMENINO,ADULTOS,1
1080,10,428,1,FEMENINO,ADULTOS,1
1081,10,428,4,FEMENINO,ADULTOS,1
1082,10,428,7,FEMENINO,ADULTOS,3
1083,10,452,7,FEMENINO,ADULTOS,1
1084,10,488,1,FEMENINO,ADULTOS,4
1085,10,488,1,MASCULINO,ADULTOS,1
1086,10,488,3,FEMENINO,ADULTOS,10
1087,10,488,3,FEMENINO,MENORES,1
1088,10,488,3,MASCULINO,ADULTOS,2
1089,10,488,3,MASCULINO,MENORES,1
1090,10,488,4,FEMENINO,ADULTOS,2
1091,10,488,4,FEMENINO,MENORES,1
1092,10,488,7,FEMENINO,ADOLESCENTES,1
1093,10,488,7,FEMENINO,ADULTOS,44
1094,10,488,7,FEMENINO,MENORES,2
1095,10,488,7,MASCULINO,ADULTOS,8
1096,10,488,7,MASCULINO,MENORES,1
1097,10,495,7,FEMENINO,ADULTOS,1
1098,10,499,7,FEMENINO,ADULTOS,1
1099,10,503,7,FEMENINO,ADULTOS,1
1100,10,510,4,MASCULINO,ADOLESCENTES,1
1101,10,514,7,FEMENINO,ADULTOS,1
1102,10,521,7,FEMENINO,ADULTOS,1
1103,10,566,7,FEMENINO,ADULTOS,3
1104,10,600,3,FEMENINO,ADULTOS,2
1105,10,610,3,FEMENINO,ADULTOS,3
1106,10,664,1,FEMENINO,ADULTOS,1
1107,10,664,3,FEMENINO,ADULTOS,5
1108,10,671,3,FEMENINO,ADULTOS,1
1109,10,671,3,MASCULINO,ADULTOS,1
1110,10,692,7,FEMENINO,ADULTOS,1
1111,10,709,1,FEMENINO,ADULTOS,2
1112,10,709,3,FEMENINO,ADULTOS,2
1113,10,709,3,MASCULINO,ADULTOS,1
1114,10,709,7,FEMENINO,ADOLESCENTES,1
1115,10,709,7,FEMENINO,ADULTOS,1
1116,10,714,3,FEMENINO,ADULTOS,1
1117,10,714,7,MASCULINO,ADULTOS,1
1118,10,741,1,FEMENINO,ADULTOS,1
1119,10,741,3,FEMENINO,ADULTOS,4
1120,10,754,3,FEMENINO,ADULTOS,1
1121,10,770,7,FEMENINO,ADULTOS,2
1122,10,785,3,FEMENINO,ADULTOS,3
1123,10,785,7,FEMENINO,ADULTOS,3
1124,10,785,7,MASCULINO,ADULTOS,1
1125,10,793,3,FEMENINO,ADULTOS,1
1126,10,846,3,FEMENINO,ADULTOS,1
1127,10,857,1,FEMENINO,ADULTOS,1
1128,10,857,1,MASCULINO,ADOLESCENTES,1
1129,10,858,2,FEMENINO,ADULTOS,1
1130,10,873,7,FEMENINO,ADULTOS,1
1131,10,879,3,FEMENINO,ADULTOS,1
1132,10,882,7,FEMENINO,ADULTOS,1
1133,10,891,7,FEMENINO,ADULTOS,7
1134,10,894,3,FEMENINO,ADULTOS,9
1135,10,894,3,MASCULINO,ADULTOS,1
1136,10,894,7,FEMENINO,ADULTOS,1
1137,10,917,7,FEMENINO,ADULTOS,1
1138,10,921,3,FEMENINO,ADULTOS,1
1139,10,921,7,FEMENINO,ADULTOS,1
1140,10,947,7,FEMENINO,ADULTOS,1
1141,10,952,3,MASCULINO,ADOLESCENTES,1
1142,10,955,3,FEMENINO,ADULTOS,1
1143,10,955,3,MASCULINO,ADULTOS,1
1144,10,968,1,FEMENINO,ADULTOS,1
1145,10,996,7,FEMENINO,ADULTOS,3
1146,10,1004,3,FEMENINO,ADULTOS,1
1147,10,1020,3,MASCULINO,ADULTOS,1
